upi_id,account_number,ifsc_code,owner_name,bank_name,account_type,device_id,true_label,is_active,created_at
simon204@oksbi,4648120723831029,SBIN0548614,Simon Pant,State Bank of India,individual,dev-3d5dadfee9d6,,True,2025-02-19
harini205@ybl,94199099826,YESB0538240,Harini Mammen,Yes Bank,individual,dev-6ceec19ead44,,True,2024-08-23
majumdar206@barodampay,7133085350,BARB0436989,"Majumdar, Anne and Varughese Grocery",Bank of Baroda,merchant,dev-b43e038565b2,,True,2026-06-01
frederick207@ybl,3925524167932,YESB0548809,Frederick Khurana,Yes Bank,individual,dev-417a59b1f228,,True,2024-08-31
vrinda208@oksbi,661725663,SBIN0396065,Vrinda Khosla,State Bank of India,individual,dev-a8a3fc79098f,,True,2026-02-27
vritti209@oksbi,56748351626889,SBIN0122289,Vritti Sem,State Bank of India,individual,dev-61685323c346,,True,2026-07-12
girik210@okaxis,06483212404,UTIB0854681,Girik Menon,Axis Bank,individual,dev-f56e85c43476,,True,2023-10-09
ravel211@ybl,034995944865,YESB0456745,Ravel Ltd Home Services,Yes Bank,merchant,dev-909da2b437ca,,True,2024-06-04
mohan212@kotak,0338985437,KKBK0086282,Mohan Ltd Fashion,Kotak Mahindra Bank,merchant,dev-e24a6945d113,,True,2025-12-13
urvashi213@kotak,389932599514753,KKBK0342602,Urvashi Wali,Kotak Mahindra Bank,individual,dev-7ec44b0f209c,,True,2025-03-19
sandalnarayanan214@pnb,6514246228317787,PUNB0991968,Sandal-Narayanan Pharmacy,Punjab National Bank,merchant,dev-169e2a93092a,,True,2026-01-15
sudiksha215@ybl,06180914283704,YESB0911051,Sudiksha Madan,Yes Bank,individual,dev-96874cedabf0,,True,2024-07-22
krishnamurthykashyap216@okaxis,39352145838607,UTIB0574820,Krishnamurthy-Kashyap Utilities,Axis Bank,merchant,dev-d6abac63393a,,True,2024-03-20
reyansh217@okicici,52514786703,ICIC0654250,Reyansh Mutti,ICICI Bank,individual,dev-399ff2ccac98,,True,2024-09-25
qasim218@ybl,32761245193,YESB0381307,Qasim Handa,Yes Bank,individual,dev-280c7f0fbd65,,True,2025-07-15
veda219@okhdfcbank,0939886650378,HDFC0559566,Veda Malhotra,HDFC Bank,individual,dev-9b9ea5b5b60c,,True,2024-01-14
harish220@kotak,8902328108,KKBK0961518,Harish Hari,Kotak Mahindra Bank,individual,dev-6f30f5391f03,,True,2024-08-06
karanpatel221@pnb,8236441278731135,PUNB0892904,Karan-Patel Fuel,Punjab National Bank,merchant,dev-2a9119e6836c,,True,2025-03-17
chasmum222@oksbi,4710527059038,SBIN0533564,Chasmum Atwal,State Bank of India,individual,dev-f958cb2caead,,True,2024-07-17
anusha223@cnrb,7490920758,CNRB0108353,Anusha Bath,Canara Bank,individual,dev-8059ae14433d,gambling_network,True,2024-01-26
brinda224@ybl,55467961530059,YESB0505571,Brinda Date,Yes Bank,individual,dev-e6eafc710675,,True,2025-01-24
harshil225@barodampay,2810276366,BARB0554721,Harshil Arora,Bank of Baroda,individual,dev-9ea998837778,,True,2024-05-23
mane226@okicici,3327626755,ICIC0934957,"Mane, Singh and Srinivas Home Services",ICICI Bank,merchant,dev-c1713174cf81,,True,2023-11-07
oakgour227@kotak,0556835677390460,KKBK0451161,Oak-Gour Utilities,Kotak Mahindra Bank,merchant,dev-8b258a98258b,,True,2024-03-18
zayyan228@okhdfcbank,91002826404045,HDFC0521364,Zayyan Sridhar,HDFC Bank,individual,dev-ad2c54486bee,,True,2025-04-03
dhruv229@pnb,60899997042,PUNB0219993,Dhruv Rattan,Punjab National Bank,individual,dev-6a53a3d42412,,True,2025-10-19
ethan230@ybl,8763696425,YESB0371711,Ethan Bera,Yes Bank,individual,dev-7e307c9c0686,,True,2024-11-22
manthan231@pnb,235825007736324,PUNB0311858,Manthan Modi,Punjab National Bank,individual,dev-0dc7a6d0ec34,account_takeover,True,2024-11-08
yuvraj232@okaxis,17049465235144,UTIB0834911,Yuvraj Dani,Axis Bank,individual,dev-a515b51ffab6,,True,2024-12-06
upkaar233@kotak,840042918,KKBK0216794,Upkaar Virk,Kotak Mahindra Bank,individual,dev-ac1f911e483c,,True,2024-03-19
shravya234@pnb,0353345324,PUNB0024229,Shravya Savant,Punjab National Bank,individual,dev-5924197ed66b,account_takeover,True,2023-07-18
sanghvimody235@okhdfcbank,6659703942865413,HDFC0437477,Sanghvi-Mody Electronics,HDFC Bank,merchant,dev-78f665ee4d4e,,True,2026-03-11
hardik236@okhdfcbank,50493567815516,HDFC0118153,Hardik Johal,HDFC Bank,individual,dev-a09fcc741131,,True,2025-07-16
aishani237@okhdfcbank,795081166,HDFC0059990,Aishani Bumb,HDFC Bank,individual,dev-c217562bf479,,True,2026-03-04
wriddhish238@kotak,5529578967473,KKBK0711782,Wriddhish Ghose,Kotak Mahindra Bank,individual,dev-7ca3fc15bb29,gambling_network,False,2024-08-20
naksh239@okicici,9162741357,ICIC0021027,Naksh Agate,ICICI Bank,individual,dev-2b652bf51f47,,True,2026-01-15
shravya240@ybl,7513615032,YESB0681085,Shravya Singhal,Yes Bank,individual,dev-0738fde99fc9,,True,2024-02-07
balikata241@cnrb,5338215912416212,CNRB0930594,Bali-Kata Utilities,Canara Bank,merchant,dev-064a55ef842c,,True,2025-04-26
barkha242@barodampay,8168270761072,BARB0497445,Barkha Setty,Bank of Baroda,individual,dev-8c818a0fab9b,innocent_bystander,True,2025-09-02
vivaan243@pnb,139585048612897,PUNB0098079,Vivaan Lalla,Punjab National Bank,individual,dev-9396839e32d6,,True,2025-05-09
pavani244@okicici,765513077223,ICIC0889301,Pavani Contractor,ICICI Bank,individual,dev-dd10107dae37,,True,2025-10-11
manthan245@ybl,0534233375,YESB0474242,Manthan Lata,Yes Bank,individual,dev-a5edda1ca866,,True,2025-09-01
bora246@okaxis,634730323219177,UTIB0617785,Bora Inc Food & Dining,Axis Bank,merchant,dev-1f3555e9d6b1,,True,2026-02-02
damyanti247@ybl,74437291436697,YESB0248674,Damyanti Mani,Yes Bank,individual,dev-307de7349d75,gambling_network,True,2024-09-05
jeet248@oksbi,446118252258412,SBIN0164573,Jeet Sidhu,State Bank of India,individual,dev-dacaffe1e1b6,,True,2025-11-20
neha249@okaxis,0430590857,UTIB0096549,Neha Magar,Axis Bank,individual,dev-09ce7cde3933,,True,2025-06-29
raksha250@idfcfirst,2221263787539,IDFB0205259,Raksha Buch,IDFC First Bank,individual,dev-3411ea760d0f,,True,2023-10-20
rachana251@okaxis,8391490203,UTIB0390276,Rachana Naidu,Axis Bank,individual,dev-019e6f9efdc7,,True,2026-03-01
atharv252@okicici,72606537641092,ICIC0301793,Atharv Chand,ICICI Bank,individual,dev-da575aae3ce7,,True,2024-02-16
ansh253@oksbi,1768292619,SBIN0332377,Ansh Luthra,State Bank of India,individual,dev-67326fcd96de,,True,2024-11-22
parth254@barodampay,16679142950,BARB0692147,Parth Singhal,Bank of Baroda,individual,dev-6445ff0a7f2c,innocent_bystander,True,2024-02-13
arunima255@cnrb,030351490,CNRB0063663,Arunima Golla,Canara Bank,individual,dev-6b80704518cc,,True,2025-03-24
vyanjana256@oksbi,13015338131,SBIN0482847,Vyanjana Chand,State Bank of India,individual,dev-df85ed5405ac,,True,2025-09-04
ijaya257@oksbi,19910706062,SBIN0096190,Ijaya Rege,State Bank of India,individual,dev-81b10d112b79,,True,2024-12-08
ekani258@okicici,7594630187,ICIC0364678,Ekani Cheema,ICICI Bank,individual,dev-c0a5a4b26bf9,,True,2026-07-02
forum259@cnrb,100909718115221,CNRB0607679,Forum Sabharwal,Canara Bank,individual,dev-2b05e006b529,,True,2024-04-24
bhavya260@pnb,505159573989,PUNB0741596,Bhavya Rattan,Punjab National Bank,individual,dev-34983ea68582,,True,2025-10-26
bansal261@idfcfirst,0631797956187236,IDFB0012993,"Bansal, Sha and Chakrabarti Food & Dining",IDFC First Bank,merchant,dev-39bc62d1e4a7,,True,2023-09-23
zayyan262@pnb,61178964126,PUNB0346102,Zayyan Naik,Punjab National Bank,individual,dev-3d6bc77b7c3f,,True,2025-12-22
netra263@kotak,014922237,KKBK0322080,Netra Varkey,Kotak Mahindra Bank,individual,dev-a96a56a8bdbd,,True,2024-08-21
turvi264@cnrb,5232868341955429,CNRB0488975,Turvi Sachdev,Canara Bank,individual,dev-59d6bdacd52a,,True,2024-06-09
guha265@ybl,0016200483024,YESB0188778,Guha PLC Food & Dining,Yes Bank,merchant,dev-1e907dfa2bec,,True,2024-05-12
tarasathe266@idfcfirst,6757581445139,IDFB0105257,Tara-Sathe Travel,IDFC First Bank,merchant,dev-3e7da3a20bdc,,True,2024-06-23
samar267@okhdfcbank,606140014436775,HDFC0545556,Samar Loke,HDFC Bank,individual,dev-0e41d77d434a,gambling_network,True,2023-10-28
bhavna268@kotak,101943428907,KKBK0335600,Bhavna Sarma,Kotak Mahindra Bank,individual,dev-4108200cf7f9,innocent_bystander,True,2026-05-30
jairaj269@oksbi,895576424,SBIN0063972,Jairaj Balakrishnan,State Bank of India,individual,dev-5a4b44312e35,,True,2024-07-02
khatri270@cnrb,771856289,CNRB0406502,"Khatri, Dutt and Mukhopadhyay Food & Dining",Canara Bank,merchant,dev-7498ac179b20,,True,2024-07-09
nikita271@oksbi,00243133558829,SBIN0520770,Nikita Chander,State Bank of India,individual,dev-d4a40b30b258,,True,2026-05-16
ishaan272@okhdfcbank,687158733805,HDFC0116099,Ishaan Shenoy,HDFC Bank,individual,dev-ffb903e571b9,,True,2023-11-07
mitesh273@okicici,4561683132585136,ICIC0330317,Mitesh Tara,ICICI Bank,individual,dev-adb71d9619ef,,True,2024-08-10
manne274@okaxis,8801357460695429,UTIB0033203,"Manne, Upadhyay and Mahajan Fuel",Axis Bank,merchant,dev-5d0c6849fd5e,,True,2023-07-19
vasudha275@ybl,9599541281,YESB0397058,Vasudha Sodhi,Yes Bank,individual,dev-49a6d9b23f66,,True,2025-02-03
tanmayi276@idfcfirst,7106468058454908,IDFB0816383,Tanmayi Dhillon,IDFC First Bank,individual,dev-578200d0c3a7,innocent_bystander,True,2026-02-17
rayaan277@pnb,915550426,PUNB0232080,Rayaan Trivedi,Punjab National Bank,individual,dev-97935f6f1e63,,True,2025-09-16
deshpande278@oksbi,261431356088694,SBIN0821613,"Deshpande, Boase and Majumdar Home Services",State Bank of India,merchant,dev-8b2f2ebac9d7,,True,2024-05-22
harini279@kotak,5934340553,KKBK0264033,Harini Tripathi,Kotak Mahindra Bank,individual,dev-ab89f8c2707f,,True,2024-04-13
aarnav280@okhdfcbank,667239806,HDFC0812739,Aarnav Mandal,HDFC Bank,individual,dev-aa7f2a8f39f1,innocent_bystander,True,2026-03-06
vrishti281@oksbi,190007244730327,SBIN0751323,Vrishti Dixit,State Bank of India,individual,dev-748b8a171069,gambling_network,True,2025-06-11
veda282@kotak,454754435648849,KKBK0173041,Veda Pai,Kotak Mahindra Bank,individual,dev-2ac79eee8a24,account_takeover,True,2024-06-21
krishna283@pnb,561726377264259,PUNB0002477,Krishna Shah,Punjab National Bank,individual,dev-ebd5f5f4e55b,,True,2023-10-13
gulatikhare284@pnb,33489495306697,PUNB0029674,Gulati-Khare Home Services,Punjab National Bank,merchant,dev-52142e91f6ba,,True,2024-03-26
vivaan285@kotak,67192949879,KKBK0609429,Vivaan Roy,Kotak Mahindra Bank,individual,dev-6b4a49d96960,,True,2024-12-06
eesha286@pnb,153759461913894,PUNB0484721,Eesha Solanki,Punjab National Bank,individual,dev-ad12790c026f,,True,2025-02-06
libni287@oksbi,62758123387558,SBIN0446794,Libni Doshi,State Bank of India,individual,dev-10d7a939c3d1,gambling_network,True,2025-06-03
balhaar288@okaxis,2848652315220794,UTIB0536032,Balhaar Date,Axis Bank,individual,dev-37fe03edcf87,,True,2026-06-19
harish289@barodampay,8129387804582,BARB0306774,Harish Sarraf,Bank of Baroda,individual,dev-2cf80d2e2c09,,True,2025-05-09
tanmayi290@ybl,3184277100767,YESB0626406,Tanmayi Aurora,Yes Bank,individual,dev-1fbbd5669736,,True,2024-11-16
nimrat291@cnrb,773248032840,CNRB0261786,Nimrat Dubey,Canara Bank,individual,dev-0a9f5d0b400a,,True,2026-07-08
upasna292@idfcfirst,6221059249705122,IDFB0612477,Upasna Lanka,IDFC First Bank,individual,dev-b9d3ee32b74e,,True,2024-06-21
mitali293@okicici,9656433183295,ICIC0621811,Mitali Buch,ICICI Bank,individual,dev-7e81d53efef7,,True,2025-02-03
lajita294@kotak,826961121795574,KKBK0472457,Lajita Nadig,Kotak Mahindra Bank,individual,dev-8a11ca96e013,,True,2025-07-18
balendra295@oksbi,627018614067232,SBIN0389334,Balendra Biswas,State Bank of India,individual,dev-6e5eb64547d2,,True,2024-04-30
bhavna296@idfcfirst,2738051846850,IDFB0220721,Bhavna Karan,IDFC First Bank,individual,dev-7ed9713659e8,,True,2024-03-03
radha297@idfcfirst,3231931583,IDFB0845241,Radha Chaudhari,IDFC First Bank,individual,dev-6bff5e9c0b90,,True,2024-09-18
sachi298@okicici,9522800701947401,ICIC0761099,Sachi Ganesan,ICICI Bank,individual,dev-8ac73418faca,,True,2025-11-22
ayush299@okaxis,266075279422,UTIB0592603,Ayush Batra,Axis Bank,individual,dev-865f210cdc03,innocent_bystander,True,2024-08-03
daksh300@oksbi,9650016326,SBIN0815366,Daksh Memon,State Bank of India,individual,dev-e89a64703519,,True,2023-10-21
kavya301@cnrb,8888374889541655,CNRB0676324,Kavya Sankar,Canara Bank,individual,dev-5b8fddd90d5f,innocent_bystander,True,2026-05-31
yash302@kotak,5717592945659179,KKBK0220118,Yash Wali,Kotak Mahindra Bank,individual,dev-0ed34841a458,,True,2026-02-08
pranit303@cnrb,0885001722,CNRB0861098,Pranit Garde,Canara Bank,individual,dev-08685be02278,,True,2025-06-23
brar304@okaxis,7643342220,UTIB0927847,Brar PLC Utilities,Axis Bank,merchant,dev-a1a48e3c5d97,,True,2025-01-27
wridesh305@kotak,047852326266939,KKBK0400716,Wridesh Tank,Kotak Mahindra Bank,individual,dev-bb4a41aed4e7,gambling_network,True,2023-10-21
vincent306@ybl,87196048294235,YESB0688130,Vincent Shenoy,Yes Bank,individual,dev-dd1d88eda5ab,,True,2025-01-14
tripti307@idfcfirst,63008115165647,IDFB0644754,Tripti Kumer,IDFC First Bank,individual,dev-fae14f6a1ce3,,False,2025-05-27
udyati308@okicici,20014676692,ICIC0798168,Udyati Mani,ICICI Bank,individual,dev-95cad6ef0177,,True,2023-10-09
ethan309@okicici,39402168867,ICIC0417290,Ethan Sathe,ICICI Bank,individual,dev-815cb4a074b3,innocent_bystander,True,2023-09-22
chandani310@pnb,1389666446745,PUNB0470182,Chandani Samra,Punjab National Bank,individual,dev-f36417491bb5,,True,2024-08-22
tanmayi311@idfcfirst,236865606098,IDFB0508344,Tanmayi Mittal,IDFC First Bank,individual,dev-78c5c35ffb43,,True,2023-08-29
leena312@oksbi,2938346223814,SBIN0672116,Leena Subramanian,State Bank of India,individual,dev-026accb41347,,True,2024-05-22
khalsa313@oksbi,9532502166,SBIN0467042,Khalsa Group Home Services,State Bank of India,merchant,dev-b4f3d823667e,,True,2025-07-26
parmer314@ybl,2019108437594784,YESB0284281,"Parmer, Merchant and Merchant Electronics",Yes Bank,merchant,dev-910875f9ba28,,True,2025-04-14
meghana315@oksbi,5186457589967304,SBIN0871710,Meghana Maharaj,State Bank of India,individual,dev-75c82c2219d4,gambling_network,True,2026-01-12
chandran316@okhdfcbank,13560848556815,HDFC0029954,Chandran Taneja,HDFC Bank,individual,dev-cecd7a79627c,,True,2025-10-25
victor317@ybl,95367442881,YESB0346000,Victor Pandey,Yes Bank,individual,dev-07639e451c05,,True,2024-01-28
ranveer318@okicici,109657525,ICIC0703211,Ranveer Krishna,ICICI Bank,individual,dev-a4ed3809b1ca,,True,2025-02-24
gunbir319@kotak,70309181368128,KKBK0321964,Gunbir Baral,Kotak Mahindra Bank,individual,dev-e9dfb235867f,,True,2024-05-29
ridhi320@oksbi,697710052919,SBIN0667639,Ridhi Bandi,State Bank of India,individual,dev-b6fa221bafcc,,True,2023-11-19
patla321@okaxis,3304461140169519,UTIB0521887,"Patla, Deep and Chana Electronics",Axis Bank,merchant,dev-e31e83b71345,,True,2025-08-16
eta322@idfcfirst,49630540522032,IDFB0071834,Eta Sagar,IDFC First Bank,individual,dev-20f22d6fae82,,True,2023-09-15
sai323@kotak,4708302206084,KKBK0718239,Sai Deo,Kotak Mahindra Bank,individual,dev-851ef456de45,,True,2026-07-12
yachana324@okhdfcbank,355104714126229,HDFC0172367,Yachana Mahajan,HDFC Bank,individual,dev-181e7530c34a,,True,2026-05-17
aarini325@okicici,490378291434977,ICIC0253999,Aarini Subramaniam,ICICI Bank,individual,dev-7f8867f2aa66,,True,2025-03-08
hamsini326@barodampay,1376258103638853,BARB0041716,Hamsini Contractor,Bank of Baroda,individual,dev-987151d2ff3b,account_takeover,True,2025-06-25
borradhaliwal327@kotak,2623233074916,KKBK0179187,Borra-Dhaliwal Utilities,Kotak Mahindra Bank,merchant,dev-b716138c6d53,,True,2026-04-25
mekhala328@kotak,13484977714,KKBK0586136,Mekhala Pau,Kotak Mahindra Bank,individual,dev-90a95e35732d,innocent_bystander,True,2024-02-04
megha329@cnrb,1734664910084464,CNRB0573984,Megha Atwal,Canara Bank,individual,dev-fcdbf60e076d,innocent_bystander,True,2025-08-16
jatin330@okaxis,345892506,UTIB0152902,Jatin Sha,Axis Bank,individual,dev-bb3fc01289e1,,True,2024-05-12
adweta331@okhdfcbank,122325163659425,HDFC0658758,Adweta Raj,HDFC Bank,individual,dev-9f07727015ff,,True,2025-04-06
hritik332@barodampay,759453368,BARB0890669,Hritik Kaur,Bank of Baroda,individual,dev-97d253c5c3fc,innocent_bystander,True,2023-10-29
aryan333@pnb,9354795758434,PUNB0996505,Aryan Narang,Punjab National Bank,individual,dev-c769879c1a8a,,True,2026-02-22
dev334@pnb,77604151530150,PUNB0855970,Dev Shetty,Punjab National Bank,individual,dev-70e139c249fb,,True,2025-12-08
nilima335@oksbi,354420006,SBIN0785978,Nilima Dada,State Bank of India,individual,dev-2ce9616f48b2,,True,2025-02-15
chakradev336@kotak,750049006422,KKBK0665006,Chakradev Barad,Kotak Mahindra Bank,individual,dev-f29916869afe,,True,2024-07-12
waida337@okicici,70943564892739,ICIC0253316,Waida D’Alia,ICICI Bank,individual,dev-de0e894b5855,,True,2024-01-12
wahab338@cnrb,6817718634499861,CNRB0914823,Wahab Yogi,Canara Bank,individual,dev-ad4b482268f1,,True,2025-03-18
rama339@oksbi,8929591086181,SBIN0682298,Rama Group Fuel,State Bank of India,merchant,dev-2e327e349bba,,True,2025-09-17
oni340@ybl,21605472762304,YESB0260600,Oni Dubey,Yes Bank,individual,dev-3c590d1d5e6b,,True,2023-08-17
hardik341@pnb,264130734,PUNB0152813,Hardik Suri,Punjab National Bank,individual,dev-028fffd21cce,,True,2024-07-21
ati342@ybl,279604737705,YESB0171869,Ati Bali,Yes Bank,individual,dev-b97d8c7cd4eb,,True,2024-01-26
teerth343@barodampay,8144557424830916,BARB0800199,Teerth Sawhney,Bank of Baroda,individual,dev-496343468429,,True,2025-07-04
warinder344@kotak,08054599259784,KKBK0283135,Warinder Patil,Kotak Mahindra Bank,individual,dev-ca6bba822282,,True,2025-02-17
jhalak345@okaxis,7075944187802,UTIB0876976,Jhalak Parmer,Axis Bank,individual,dev-c8ddc40a6eb2,,True,2024-10-22
mitali346@kotak,93167108919992,KKBK0578784,Mitali Majumdar,Kotak Mahindra Bank,individual,dev-130c89fe4ea0,,True,2025-04-20
das347@barodampay,8442415952684,BARB0250325,Das Group Electronics,Bank of Baroda,merchant,dev-e892bfb6cee0,,True,2023-10-07
kala348@idfcfirst,3790605872,IDFB0258589,Kala Ltd Electronics,IDFC First Bank,merchant,dev-015994c88d62,,False,2023-12-01
chandresh349@kotak,873589506,KKBK0680018,Chandresh Nath,Kotak Mahindra Bank,individual,dev-5f13150f443b,,True,2026-05-06
dass350@okicici,9916930840,ICIC0840251,Dass PLC Grocery,ICICI Bank,merchant,dev-3cccc9ad28e9,,False,2025-10-06
biswas351@cnrb,016502573997487,CNRB0519586,Biswas PLC Pharmacy,Canara Bank,merchant,dev-1a9a9b71bfe0,,True,2025-04-15
kalita352@barodampay,268953646,BARB0741690,Kalita and Sons Fashion,Bank of Baroda,merchant,dev-8a2ed5b57ac3,,True,2025-04-19
manbir353@ybl,1347541740281,YESB0406145,Manbir Agate,Yes Bank,individual,dev-1e2e15830021,,True,2026-06-23
maanav354@okhdfcbank,78209573222418,HDFC0511227,Maanav De,HDFC Bank,individual,dev-609b4fea3f85,innocent_bystander,True,2024-10-25
owen355@okaxis,1725260354614,UTIB0756515,Owen Choudhary,Axis Bank,individual,dev-a0e26655e6e4,,True,2023-12-25
karan356@cnrb,2749559433871,CNRB0492489,Karan Aurora,Canara Bank,individual,dev-ef3c0c5f1e2a,,True,2025-10-12
wazir357@oksbi,95902065236,SBIN0180311,Wazir Naik,State Bank of India,individual,dev-390fba83077e,,True,2025-06-03
owen358@okicici,1122093898813,ICIC0746185,Owen Lanka,ICICI Bank,individual,dev-ffd46993d2e3,,True,2024-09-04
jonathan359@pnb,40231869519,PUNB0458058,Jonathan Sama,Punjab National Bank,individual,dev-89f936afe414,,True,2024-06-20
devansh360@cnrb,9668635236165,CNRB0308384,Devansh Soni,Canara Bank,individual,dev-a247810b574d,,True,2023-08-08
janaki361@ybl,61815136998,YESB0235475,Janaki Varghese,Yes Bank,individual,dev-a90cf017af8a,,True,2024-08-12
siya362@oksbi,635826849,SBIN0448307,Siya Thakur,State Bank of India,individual,dev-15e08d757daf,,True,2023-08-30
caleb363@barodampay,371172759588297,BARB0107210,Caleb Verma,Bank of Baroda,individual,dev-3cb88b0153b1,,True,2024-09-26
tara364@oksbi,740647674,SBIN0007938,Tara Balasubramanian,State Bank of India,individual,dev-aef77121eb8d,,True,2025-01-08
varenya365@okaxis,757588915123648,UTIB0298542,Varenya Ratti,Axis Bank,individual,dev-84c1029e873a,,True,2024-09-10
chokshiswaminathan366@pnb,470507968295676,PUNB0317120,Chokshi-Swaminathan Fuel,Punjab National Bank,merchant,dev-1fb1869cbdc8,,True,2026-06-01
ethan367@okhdfcbank,871139010496,HDFC0493471,Ethan Buch,HDFC Bank,individual,dev-4641f7245e4b,,True,2023-10-23
manbir368@okicici,220462046321,ICIC0746104,Manbir Bhatti,ICICI Bank,individual,dev-849b8fdcd258,,True,2024-04-18
maharaj369@okaxis,0288015697206595,UTIB0501240,Maharaj PLC Utilities,Axis Bank,merchant,dev-086fae4d43b5,,True,2025-06-25
lakshmi370@ybl,389084506667987,YESB0981262,Lakshmi Wali,Yes Bank,individual,dev-38e2aeaced38,innocent_bystander,True,2024-11-06
sudiksha371@kotak,8828497024,KKBK0211339,Sudiksha Tiwari,Kotak Mahindra Bank,individual,dev-cbfae6215002,,True,2026-04-12
hardik372@idfcfirst,639693636739,IDFB0857158,Hardik Contractor,IDFC First Bank,individual,dev-a0cffde4b6a1,,True,2024-07-14
qushi373@okhdfcbank,674835251,HDFC0476167,Qushi Seth,HDFC Bank,individual,dev-1e1ca08c5e95,,True,2026-02-18
odika374@kotak,9851662883411232,KKBK0151634,Odika Nori,Kotak Mahindra Bank,individual,dev-a1a17b72b8e3,gambling_network,True,2025-06-25
mohini375@okaxis,061192521,UTIB0000926,Mohini Sagar,Axis Bank,individual,dev-07ce1b04e8d7,,True,2026-06-03
